InvoiceDate,Recency,Frequency,TotalQuantity,AvgUnitPrice,Monetary,Recency_Frequency_Ratio,Frequency_TotalQuantity_Ratio,Cluster,Cluster_2
2011-02-11 16:20:00,301,2.0,19191.275507191145,1.6875,0,150.5,0.008403361344537815,0,0
2011-02-11 17:06:00,301,2.0,480.0251099895842,1.21,0,150.5,0.3333333333333333,0,0
2011-02-13 10:24:00,300,2.0,4996.533826555477,3.716666666666667,0,150.0,0.03225806451612903,0,0
2011-02-13 11:13:00,300,2.0,13706.943494218272,2.185714285714286,0,150.0,0.011764705882352941,0,0
2011-02-13 11:22:00,300,2.0,4673.926061086485,1.7766666666666666,0,150.0,0.034482758620689655,0,0
2011-02-13 11:36:00,300,2.0,28385.59682305743,1.862923076923077,0,150.0,0.005681818181818182,0,0
2011-02-13 11:52:00,300,2.0,7900.003715776409,2.675,0,150.0,0.02040816326530612,0,0
2011-02-13 12:03:00,300,2.0,20965.618217270603,2.481578947368421,0,150.0,0.007692307692307693,0,0
2011-02-13 12:05:00,300,2.0,29353.420119464405,1.9433898305084745,0,150.0,0.005494505494505495,0,0
2011-02-13 12:17:00,300,2.0,31611.67447774735,2.0523809523809526,0,150.0,0.00510204081632653,0,0
2011-02-13 12:41:00,300,2.0,10964.77748773184,2.465294117647059,0,150.0,0.014705882352941176,0,0
2011-02-13 12:48:00,300,2.0,9996.954191324861,2.3665217391304347,0,150.0,0.016129032258064516,0,0
2011-02-13 13:15:00,299,2.0,9996.954191324861,2.4166666666666665,0,149.5,0.016129032258064516,0,0
2011-02-13 13:22:00,299,2.0,12255.208549607807,2.0944444444444446,0,149.5,0.013157894736842105,0,0
2011-02-13 13:52:00,299,2.0,7900.003715776409,3.624615384615385,0,149.5,0.02040816326530612,0,0
2011-02-13 14:16:00,299,2.0,7738.699833041913,2.9722222222222223,0,149.5,0.020833333333333332,0,0
2011-02-13 14:40:00,299,2.0,22901.264810084558,2.0450819672131146,0,149.5,0.007042253521126761,0,0
2011-02-13 15:02:00,299,2.0,1931.76005460005,3.0100000000000002,0,149.5,0.08333333333333333,0,0
2011-02-13 15:17:00,299,2.0,35644.271546109754,1.865625,0,149.5,0.004524886877828055,0,0
2011-02-13 15:18:00,299,2.0,11609.99301866982,1.4065714285714286,0,149.5,0.013888888888888888,0,0
2011-02-13 15:26:00,299,2.0,8545.219246714394,2.079047619047619,0,149.5,0.018867924528301886,0,0
2011-02-13 16:05:00,299,2.0,33386.01718782681,1.733030303030303,0,149.5,0.004830917874396135,0,0
2011-02-14 09:24:00,299,2.0,101456.2557017842,2.3151923076923078,0,149.5,0.001589825119236884,1,1
2011-02-14 09:31:00,299,2.0,15642.590087032228,2.227777777777778,0,149.5,0.010309278350515464,0,0
2011-02-14 09:33:00,299,2.0,3706.1027646795083,2.5625,0,149.5,0.043478260869565216,0,0
2011-02-14 09:45:00,299,2.0,118070.55562343732,1.88046875,0,149.5,0.001366120218579235,1,1
2011-02-14 10:10:00,299,2.0,42257.7307382241,2.000952380952381,0,149.5,0.003816793893129771,0,0
2011-02-14 10:24:00,299,2.0,6609.57265390044,2.4699999999999998,0,149.5,0.024390243902439025,0,0
2011-02-14 10:52:00,299,2.0,43548.16180010007,1.6386666666666665,0,149.5,0.003703703703703704,0,0
2011-02-14 11:08:00,299,2.0,4996.533826555477,3.6166666666666667,0,149.5,0.03225806451612903,0,0
2011-02-14 12:11:00,299,2.0,60323.76560448767,1.7442857142857142,0,149.5,0.00267379679144385,1,1
2011-02-14 12:13:00,299,2.0,3706.1027646795083,2.65,0,149.5,0.043478260869565216,0,0
2011-02-14 12:16:00,299,2.0,9190.43477765238,1.9959999999999998,0,149.5,0.017543859649122806,0,0
2011-02-14 12:28:00,299,2.0,4028.7105301485008,2.95,0,149.5,0.04,0,0
2011-02-14 12:36:00,299,2.0,34031.23271876479,1.12375,0,149.5,0.004739336492890996,0,0
2011-02-14 12:46:00,299,2.0,56613.77630159426,2.5229629629629633,0,149.5,0.002849002849002849,1,1
2011-02-14 13:11:00,298,2.0,9513.042543121372,2.0347058823529416,0,149.0,0.01694915254237288,0,0
2011-02-14 13:19:00,298,2.0,5964.357122962455,1.6266666666666667,0,149.0,0.02702702702702703,0,0
2011-02-14 13:21:00,298,2.0,39031.65308353417,1.383888888888889,0,149.0,0.004132231404958678,0,0
2011-02-14 14:03:00,298,2.0,15319.982321563235,1.5388888888888888,0,149.0,0.010526315789473684,0,0
2011-02-14 14:13:00,298,2.0,19513.883272660136,1.9692857142857143,0,149.0,0.008264462809917356,0,0
2011-02-14 14:14:00,298,2.0,14674.76679062525,2.3092592592592593,0,149.0,0.01098901098901099,0,0
2011-02-14 14:29:00,298,2.0,10480.86583952835,1.8,0,149.0,0.015384615384615385,0,0
2011-02-14 14:39:00,298,2.0,4028.7105301485008,3.0833333333333335,0,149.0,0.04,0,0
2011-02-14 15:15:00,298,2.0,28062.989057588435,1.78675,0,149.0,0.005747126436781609,0,0
2011-02-14 15:23:00,298,2.0,17416.932797111687,2.2914285714285714,0,149.0,0.009259259259259259,0,0
2011-02-14 15:35:00,298,2.0,44193.37733103805,1.7699999999999998,0,149.0,0.0036496350364963502,0,0
2011-02-14 15:37:00,298,2.0,71615.03739590241,1.4131666666666667,0,149.0,0.0022522522522522522,1,1
2011-02-14 15:43:00,298,2.0,7416.0920675729185,1.7289655172413794,0,149.0,0.021739130434782608,0,0
2011-02-15 08:18:00,298,2.0,42257.7307382241,1.9396,0,149.0,0.003816793893129771,0,0
2011-02-15 08:21:00,298,2.0,16610.413383439205,1.8850000000000002,0,149.0,0.009708737864077669,0,0
2011-02-15 09:20:00,298,2.0,11771.29690140432,1.8285714285714287,0,149.0,0.0136986301369863,0,0
2011-02-15 09:35:00,298,2.0,40805.995793613634,2.007727272727273,0,149.0,0.003952569169960474,0,0
2011-02-15 09:46:00,298,2.0,641.3289927240804,1.25,0,149.0,0.25,0,0
2011-02-15 09:49:00,298,2.0,20643.01045180161,1.9028571428571428,0,149.0,0.0078125,0,0
2011-02-15 09:50:00,298,2.0,1125.240640927569,2.95,0,149.0,0.14285714285714285,0,0
2011-02-15 09:52:00,298,2.0,10480.86583952835,3.8,0,149.0,0.015384615384615385,0,0
2011-02-15 09:59:00,298,2.0,32740.801656888823,1.8438095238095238,0,149.0,0.0049261083743842365,0,0
2011-02-15 10:40:00,298,2.0,28062.989057588435,1.915,0,149.0,0.005747126436781609,0,0
2011-02-15 10:45:00,298,2.0,9835.650308590364,3.025,0,149.0,0.01639344262295082,0,0
2011-02-15 10:46:00,298,2.0,27095.16576118146,2.5733333333333333,0,149.0,0.005952380952380952,0,0
2011-02-15 10:49:00,298,2.0,26127.34246477448,1.178181818181818,0,149.0,0.006172839506172839,0,0
2011-02-15 11:30:00,298,2.0,6932.180419369434,4.15,0,149.0,0.023255813953488372,0,0
2011-02-15 11:31:00,298,2.0,82583.70142184815,2.070888888888889,0,149.0,0.001953125,1,1
2011-02-15 11:40:00,298,2.0,14190.855142421762,2.364090909090909,0,149.0,0.011363636363636364,0,0
2011-02-15 11:50:00,298,2.0,28224.292940322932,2.0886666666666667,0,149.0,0.005714285714285714,0,0
2011-02-15 11:52:00,298,2.0,4028.7105301485008,2.1416666666666666,0,149.0,0.04,0,0
2011-02-15 12:05:00,298,2.0,6125.661005696951,3.561111111111111,0,149.0,0.02631578947368421,0,0
2011-02-15 12:12:00,298,2.0,9835.650308590364,3.236666666666667,0,149.0,0.01639344262295082,0,0
2011-02-15 12:40:00,298,2.0,37257.31037345471,2.013181818181818,0,149.0,0.004329004329004329,0,0
2011-02-15 12:48:00,298,2.0,53065.09088143534,1.7482142857142857,0,149.0,0.00303951367781155,1,1
2011-02-15 12:56:00,297,2.0,11771.29690140432,2.9678571428571425,0,148.5,0.0136986301369863,0,0
2011-02-15 13:00:00,297,2.0,8061.307598510905,2.10375,0,148.5,0.02,0,0
2011-02-15 13:08:00,297,2.0,8706.523129448891,1.9333333333333333,0,148.5,0.018518518518518517,0,0
2011-02-15 13:12:00,297,2.0,4028.7105301485008,2.75,0,148.5,0.04,0,0
2011-02-15 13:19:00,297,2.0,9674.346425855869,2.3464705882352943,0,148.5,0.016666666666666666,0,0
2011-02-15 13:50:00,297,2.0,2093.063937334546,3.7944444444444443,0,148.5,0.07692307692307693,0,0
2011-02-15 13:52:00,297,2.0,13706.943494218272,1.5911111111111111,0,148.5,0.011764705882352941,0,0
2011-02-15 13:53:00,297,2.0,6286.964888431447,2.6166666666666667,0,148.5,0.02564102564102564,0,0
2011-02-15 14:02:00,297,2.0,23223.87257555355,2.247,0,148.5,0.006944444444444444,0,0
2011-02-15 14:08:00,297,2.0,8545.219246714394,1.3096,0,148.5,0.018867924528301886,0,0
2011-02-15 14:17:00,297,2.0,14352.159025156257,2.138888888888889,0,148.5,0.011235955056179775,0,0
2011-02-15 14:19:00,297,2.0,35966.87931157875,2.254583333333333,0,148.5,0.004484304932735426,0,0
2011-02-15 14:30:00,297,2.0,60485.069487222165,1.987037037037037,0,148.5,0.0026666666666666666,1,1
2011-02-15 14:49:00,297,2.0,66130.70538292955,2.1963,0,148.5,0.0024390243902439024,1,1
2011-02-15 14:50:00,297,2.0,10803.473604997342,4.316666666666666,0,148.5,0.014925373134328358,0,0
2011-02-15 15:00:00,297,2.0,4028.7105301485008,1.25,0,148.5,0.04,0,0
2011-02-15 15:04:00,297,2.0,27901.685174853937,1.455,0,148.5,0.005780346820809248,0,0
2011-02-15 15:49:00,297,2.0,5964.357122962455,1.2642857142857142,0,148.5,0.02702702702702703,0,0
2011-02-15 15:51:00,297,2.0,12577.8163150768,3.1444444444444444,0,148.5,0.01282051282051282,0,0
2011-02-15 16:27:00,297,2.0,5964.357122962455,2.1,0,148.5,0.02702702702702703,0,0
2011-02-15 17:02:00,297,2.0,31127.762829543863,1.7787301587301587,0,148.5,0.0051813471502590676,0,0
2011-02-16 08:15:00,297,2.0,18223.452210784166,2.440909090909091,0,148.5,0.008849557522123894,0,0
2011-02-16 08:37:00,297,2.0,19513.883272660136,1.25,0,148.5,0.008264462809917356,0,0
2011-02-16 09:03:00,297,2.0,10158.258074059357,1.25,0,148.5,0.015873015873015872,0,0
2011-02-16 09:08:00,297,2.0,6932.180419369434,2.4633333333333334,0,148.5,0.023255813953488372,0,0
2011-02-16 09:11:00,297,2.0,40483.38802814464,1.7746153846153847,0,148.5,0.00398406374501992,0,0
2011-02-16 09:25:00,297,2.0,7577.395950307415,4.0,0,148.5,0.02127659574468085,0,0
2011-02-16 09:45:00,297,2.0,7900.003715776409,2.15,0,148.5,0.02040816326530612,0,0
2011-02-16 09:56:00,297,2.0,36934.702607985724,2.6900000000000004,0,148.5,0.004366812227074236,0,0
2011-02-16 10:04:00,297,2.0,40967.29967634813,1.9994444444444446,0,148.5,0.003937007874015748,0,0
2011-02-16 10:25:00,297,2.0,16933.021148908196,2.30764705882353,0,148.5,0.009523809523809525,0,0
2011-02-16 10:32:00,297,2.0,29676.027884933395,2.143333333333333,0,148.5,0.005434782608695652,0,0
2011-02-16 10:33:00,297,2.0,2576.975585538035,1.3581818181818182,0,148.5,0.0625,0,0
2011-02-16 10:38:00,297,2.0,33386.01718782681,2.2543478260869567,0,148.5,0.004830917874396135,0,0
2011-02-16 10:47:00,297,2.0,33708.624953295795,2.339655172413793,0,148.5,0.004784688995215311,0,0
2011-02-16 10:50:00,297,2.0,13706.943494218272,1.9055555555555554,0,148.5,0.011764705882352941,0,0
2011-02-16 10:53:00,297,2.0,20481.706569067115,1.48,0,148.5,0.007874015748031496,0,0
2011-02-16 10:56:00,297,2.0,14674.76679062525,1.427,0,148.5,0.01098901098901099,0,0
2011-02-16 11:03:00,297,2.0,8383.915363979899,2.817391304347826,0,148.5,0.019230769230769232,0,0
2011-02-16 11:18:00,297,2.0,36934.702607985724,3.3944444444444444,0,148.5,0.004366812227074236,0,0
2011-02-16 11:37:00,297,2.0,22417.353161881067,1.82,0,148.5,0.007194244604316547,0,0
2011-02-16 11:45:00,297,2.0,118877.0750371098,1.1884782608695652,0,148.5,0.0013568521031207597,1,1
2011-02-16 11:54:00,297,2.0,10642.169722262845,2.106666666666667,0,148.5,0.015151515151515152,0,0
2011-02-16 11:58:00,297,2.0,2093.063937334546,1.65,0,148.5,0.07692307692307693,0,0
2011-02-16 11:59:00,297,2.0,3222.19111647602,2.564,0,148.5,0.05,0,0
2011-02-16 12:02:00,297,2.0,11448.689135935325,2.3658333333333332,0,148.5,0.014084507042253521,0,0
2011-02-16 12:11:00,297,2.0,17900.844445315175,2.4242105263157896,0,148.5,0.009009009009009009,0,0
2011-02-16 12:33:00,297,2.0,13061.72796328029,2.427777777777778,0,148.5,0.012345679012345678,0,0
2011-02-16 12:46:00,297,2.0,34999.056015171765,2.11,0,148.5,0.004608294930875576,0,0
2011-02-16 12:47:00,297,2.0,10480.86583952835,2.6750000000000003,0,148.5,0.015384615384615385,0,0
2011-02-16 12:48:00,297,2.0,27095.16576118146,1.8754545454545453,0,148.5,0.005952380952380952,0,0
2011-02-16 12:49:00,297,2.0,87745.42566935203,1.5448936170212766,0,148.5,0.001838235294117647,1,1
2011-02-16 12:59:00,296,2.0,34999.056015171765,1.5035294117647058,0,148.0,0.004608294930875576,0,0
2011-02-16 13:00:00,296,2.0,22417.353161881067,1.280909090909091,0,148.0,0.007194244604316547,0,0
2011-02-16 13:02:00,296,2.0,3060.8872337415237,2.3,0,148.0,0.05263157894736842,0,0
2011-02-16 13:11:00,296,2.0,15642.590087032228,3.3135714285714286,0,148.0,0.010309278350515464,0,0
2011-02-16 13:14:00,296,2.0,18223.452210784166,3.08375,0,148.0,0.008849557522123894,0,0
2011-02-16 13:44:00,296,2.0,10158.258074059357,2.365714285714286,0,148.0,0.015873015873015872,0,0
2011-02-16 14:18:00,296,2.0,6932.180419369434,2.182,0,148.0,0.023255813953488372,0,0
2011-02-16 14:27:00,296,2.0,103875.81394280166,2.0324137931034483,0,148.0,0.0015527950310559005,1,1
2011-02-16 14:40:00,296,2.0,5157.837709289974,2.05,0,148.0,0.03125,0,0
2011-02-16 14:44:00,296,2.0,35482.96766337525,1.8858823529411766,0,148.0,0.004545454545454545,0,0
2011-02-16 14:48:00,296,2.0,14352.159025156257,1.252857142857143,0,148.0,0.011235955056179775,0,0
2011-02-16 14:56:00,296,2.0,48225.97439940045,1.9487999999999999,0,148.0,0.0033444816053511705,1,1
2011-02-16 15:13:00,296,2.0,16933.021148908196,3.2916666666666665,0,148.0,0.009523809523809525,0,0
2011-02-16 16:31:00,296,2.0,27417.77352665045,1.7766666666666666,0,148.0,0.0058823529411764705,0,0
2011-02-16 16:40:00,296,2.0,4351.318295617492,3.016666666666667,0,148.0,0.037037037037037035,0,0
2011-02-16 16:56:00,296,2.0,38547.74143533068,1.1564285714285714,0,148.0,0.0041841004184100415,0,0
2011-02-16 16:57:00,296,2.0,49355.10157854193,1.88875,0,148.0,0.0032679738562091504,1,1
2011-02-16 16:58:00,296,2.0,1125.240640927569,2.95,0,148.0,0.14285714285714285,0,0
2011-02-17 08:23:00,296,2.0,42902.94626916208,2.3370967741935487,0,148.0,0.0037593984962406013,0,0
2011-02-17 08:40:00,296,2.0,15319.982321563235,2.32,0,148.0,0.010526315789473684,0,0
2011-02-17 08:58:00,296,2.0,7900.003715776409,1.25,0,148.0,0.02040816326530612,0,0
2011-02-17 09:47:00,296,2.0,10480.86583952835,1.5833333333333333,0,148.0,0.015384615384615385,0,0
2011-02-17 09:52:00,296,2.0,3060.8872337415237,2.3,0,148.0,0.05263157894736842,0,0
2011-02-17 09:53:00,296,2.0,5964.357122962455,2.3333333333333335,0,148.0,0.02702702702702703,0,0
2011-02-17 10:04:00,296,2.0,11771.29690140432,1.848,0,148.0,0.0136986301369863,0,0
2011-02-17 10:08:00,296,2.0,18223.452210784166,2.0535714285714284,0,148.0,0.008849557522123894,0,0
2011-02-17 10:30:00,296,2.0,36612.09484251673,2.2,0,148.0,0.004405286343612335,0,0
2011-02-17 10:51:00,296,2.0,7577.395950307415,2.678,0,148.0,0.02127659574468085,0,0
2011-02-17 11:01:00,296,2.0,13061.72796328029,2.6672727272727275,0,148.0,0.012345679012345678,0,0
2011-02-17 11:05:00,296,2.0,26933.86187844696,2.3472222222222223,0,148.0,0.005988023952095809,0,0
2011-02-17 11:46:00,296,2.0,19836.49103812913,1.679090909090909,0,148.0,0.008130081300813009,0,0
2011-02-17 11:58:00,296,2.0,4996.533826555477,2.65,0,148.0,0.03225806451612903,0,0
2011-02-17 12:01:00,296,2.0,123877.49540187918,1.6715254237288137,0,148.0,0.0013020833333333333,1,1
2011-02-17 12:21:00,296,2.0,27579.077409384947,1.5638461538461537,0,148.0,0.005847953216374269,0,0
2011-02-17 12:23:00,296,2.0,2093.063937334546,2.9,0,148.0,0.07692307692307693,0,0
2011-02-17 12:24:00,296,2.0,37257.31037345471,1.811764705882353,0,148.0,0.004329004329004329,0,0
2011-02-17 12:27:00,296,2.0,7738.699833041913,2.007142857142857,0,148.0,0.020833333333333332,0,0
2011-02-17 12:29:00,296,2.0,45483.80839291402,2.8981250000000003,0,148.0,0.0035460992907801418,1,1
2011-02-17 12:33:00,296,2.0,29837.331767667893,1.8065217391304347,0,148.0,0.005405405405405406,0,0
2011-02-17 12:42:00,296,2.0,85003.2596628656,1.6249425287356323,0,148.0,0.0018975332068311196,1,1
2011-02-17 12:43:00,296,2.0,113392.74302413693,1.491372549019608,0,148.0,0.001422475106685633,1,1
2011-02-17 12:48:00,296,2.0,3383.494999210516,2.25,0,148.0,0.047619047619047616,0,0
2011-02-17 12:51:00,295,2.0,38870.349200799676,1.9038461538461537,0,147.5,0.004149377593360996,0,0
2011-02-17 12:55:00,295,2.0,52742.48311596635,1.9068,0,147.5,0.0030581039755351682,1,1
2011-02-17 12:59:00,295,2.0,11126.081370466336,1.8394736842105264,0,147.5,0.014492753623188406,0,0
2011-02-17 13:16:00,295,2.0,12416.512432342304,2.06,0,147.5,0.012987012987012988,0,0
2011-02-17 13:28:00,295,2.0,7900.003715776409,1.8614285714285717,0,147.5,0.02040816326530612,0,0
2011-02-17 13:47:00,295,2.0,18223.452210784166,1.9495121951219514,0,147.5,0.008849557522123894,0,0
2011-02-17 13:54:00,295,2.0,6125.661005696951,3.0571428571428574,0,147.5,0.02631578947368421,0,0
2011-02-17 13:57:00,295,2.0,11771.29690140432,2.5222222222222226,0,147.5,0.0136986301369863,0,0
2011-02-17 14:04:00,295,2.0,62098.10831456713,0.42,0,147.5,0.0025974025974025974,1,1
2011-02-17 14:11:00,295,2.0,4028.7105301485008,4.25,0,147.5,0.04,0,0
2011-02-17 14:17:00,295,2.0,52097.26758502836,1.2185714285714286,0,147.5,0.0030959752321981426,1,1
2011-02-17 14:19:00,295,2.0,13545.639611483777,1.5482608695652174,0,147.5,0.011904761904761904,0,0
2011-02-17 14:26:00,295,2.0,641.3289927240804,3.3,0,147.5,0.25,0,0
2011-02-17 14:36:00,295,2.0,34353.840484233784,1.4188235294117648,0,147.5,0.004694835680751174,0,0
2011-02-17 14:42:00,295,2.0,30643.851181340375,1.7334615384615384,0,147.5,0.005263157894736842,0,0
2011-02-17 14:49:00,295,2.0,54194.218060576815,1.7334375,0,147.5,0.002976190476190476,1,1
2011-02-17 14:51:00,295,2.0,4673.926061086485,3.225,0,147.5,0.034482758620689655,0,0
2011-02-17 15:03:00,295,2.0,20643.01045180161,1.493125,0,147.5,0.0078125,0,0
2011-02-17 15:50:00,295,2.0,9835.650308590364,1.725,0,147.5,0.01639344262295082,0,0
2011-02-17 16:35:00,295,2.0,5641.749357493462,3.775,0,147.5,0.02857142857142857,0,0
2011-02-17 16:43:00,295,2.0,4028.7105301485008,1.25,0,147.5,0.04,0,0
2011-02-17 16:59:00,295,2.0,19513.883272660136,1.33,0,147.5,0.008264462809917356,0,0
2011-02-17 17:34:00,295,2.0,37579.918138923706,1.2772727272727273,0,147.5,0.004291845493562232,0,0
2011-02-17 19:16:00,295,2.0,4028.7105301485008,4.95,0,147.5,0.04,0,0
2011-02-17 19:21:00,295,2.0,4512.622178351989,2.8863636363636362,0,147.5,0.03571428571428571,0,0
2011-02-17 19:36:00,295,2.0,16610.413383439205,1.6887999999999999,0,147.5,0.009708737864077669,0,0
2011-02-18 08:34:00,295,2.0,44677.28897924154,1.9941666666666666,0,147.5,0.0036101083032490976,1,1
2011-02-18 08:47:00,295,2.0,23546.48034102254,2.5566666666666666,0,147.5,0.00684931506849315,0,0
2011-02-18 09:04:00,295,2.0,35160.359897906266,2.754166666666667,0,147.5,0.0045871559633027525,0,0
2011-02-18 09:41:00,295,2.0,17578.23667984618,1.48,0,147.5,0.009174311926605505,0,0
2011-02-18 09:43:00,295,2.0,24998.215285633007,2.0185714285714287,0,147.5,0.0064516129032258064,0,0
2011-02-18 10:03:00,295,2.0,18546.05997625316,1.8544444444444446,0,147.5,0.008695652173913044,0,0
2011-02-18 10:16:00,295,2.0,23062.56869281905,1.8472727272727274,0,147.5,0.006993006993006993,0,0
2011-02-18 10:32:00,295,2.0,5319.14159202447,4.2,0,147.5,0.030303030303030304,0,0
2011-02-18 10:42:00,295,2.0,10480.86583952835,1.49,0,147.5,0.015384615384615385,0,0
2011-02-18 10:53:00,295,2.0,95004.10039240436,1.4857777777777779,0,147.5,0.001697792869269949,1,1
2011-02-18 11:18:00,295,2.0,36128.18319431324,1.1311764705882352,0,147.5,0.004464285714285714,0,0
2011-02-18 11:27:00,295,2.0,46129.02392385201,1.6148979591836734,0,147.5,0.0034965034965034965,1,1
2011-02-18 11:36:00,295,2.0,8867.827012183387,1.3499999999999999,0,147.5,0.01818181818181818,0,0
2011-02-18 11:53:00,295,2.0,31127.762829543863,2.0825,0,147.5,0.0051813471502590676,0,0
2011-02-18 11:54:00,295,2.0,13868.24737695277,2.105,0,147.5,0.011627906976744186,0,0
2011-02-18 11:56:00,295,2.0,24514.30363742952,1.8496875,0,147.5,0.006578947368421052,0,0
2011-02-18 12:02:00,295,2.0,9513.042543121372,3.3944444444444444,0,147.5,0.01694915254237288,0,0
2011-02-18 12:13:00,295,2.0,16771.717266173702,3.107142857142857,0,147.5,0.009615384615384616,0,0
2011-02-18 12:27:00,295,2.0,17255.62891437719,2.0236842105263158,0,147.5,0.009345794392523364,0,0
2011-02-18 12:28:00,295,2.0,17900.844445315175,2.125,0,147.5,0.009009009009009009,0,0
2011-02-18 12:31:00,295,2.0,480.0251099895842,1.475,0,147.5,0.3333333333333333,0,0
2011-02-18 12:56:00,294,2.0,4351.318295617492,2.0999999999999996,0,147.0,0.037037037037037035,0,0
2011-02-18 13:10:00,294,2.0,4512.622178351989,0.75,0,147.0,0.03571428571428571,0,0
2011-02-18 13:26:00,294,2.0,38709.04531806518,1.8885185185185185,0,147.0,0.004166666666666667,0,0
2011-02-18 13:29:00,294,2.0,16933.021148908196,1.24,0,147.0,0.009523809523809525,0,0
2011-02-18 13:32:00,294,2.0,49193.797695807436,2.1174074074074074,0,147.0,0.003278688524590164,1,1
2011-02-18 14:18:00,294,2.0,29837.331767667893,1.76,0,147.0,0.005405405405405406,0,0
2011-02-18 14:21:00,294,2.0,26611.254112977967,1.6913333333333334,0,147.0,0.006060606060606061,0,0
2011-02-18 15:21:00,294,2.0,16610.413383439205,1.971,0,147.0,0.009708737864077669,0,0
2011-02-18 15:23:00,294,2.0,2576.975585538035,0.42,0,147.0,0.0625,0,0
2011-02-18 15:45:00,294,2.0,480.0251099895842,2.55,0,147.0,0.3333333333333333,0,0
2011-02-20 10:28:00,293,2.0,4512.622178351989,3.17,0,146.5,0.03571428571428571,0,0
2011-02-20 10:29:00,293,2.0,1125.240640927569,2.55,0,146.5,0.14285714285714285,0,0
2011-02-20 10:51:00,293,2.0,16126.501735235715,1.5577777777777777,0,146.5,0.01,0,0
2011-02-20 10:56:00,293,2.0,28546.900705791923,2.6,0,146.5,0.005649717514124294,0,0
2011-02-20 11:39:00,293,2.0,10158.258074059357,1.561875,0,146.5,0.015873015873015872,0,0
2011-02-20 12:01:00,293,2.0,8867.827012183387,1.9113333333333336,0,146.5,0.01818181818181818,0,0
2011-02-20 12:14:00,293,2.0,12093.904666873312,1.966818181818182,0,146.5,0.013333333333333334,0,0
2011-02-20 12:23:00,293,2.0,73228.07622324738,2.369761904761905,0,146.5,0.0022026431718061676,1,1
2011-02-20 12:32:00,293,2.0,9029.130894917884,2.298888888888889,0,146.5,0.017857142857142856,0,0
2011-02-20 13:06:00,292,2.0,7254.788184838427,2.12,0,146.0,0.022222222222222223,0,0
2011-02-20 13:13:00,292,2.0,8706.523129448891,1.689375,0,146.0,0.018518518518518517,0,0
2011-02-20 13:18:00,292,2.0,43870.76956556906,2.4689743589743594,0,146.0,0.003676470588235294,0,0
2011-02-20 13:21:00,292,2.0,11609.99301866982,2.9450000000000003,0,146.0,0.013888888888888888,0,0
2011-02-20 13:46:00,292,2.0,20804.314334536106,1.95,0,146.0,0.007751937984496124,0,0
2011-02-20 13:52:00,292,2.0,35160.359897906266,2.36304347826087,0,146.0,0.0045871559633027525,0,0
2011-02-20 14:01:00,292,2.0,24836.91140289851,1.8221311475409836,0,146.0,0.006493506493506494,0,0
2011-02-20 14:08:00,292,2.0,97262.35475068731,1.1154054054054052,0,146.0,0.001658374792703151,1,1
2011-02-20 14:21:00,292,2.0,31611.67447774735,2.0153703703703703,0,146.0,0.00510204081632653,0,0
2011-02-20 14:31:00,292,2.0,14997.374556094243,2.387543859649123,0,146.0,0.010752688172043012,0,0
2011-02-20 14:38:00,292,2.0,19352.57938992564,1.5246875,0,146.0,0.008333333333333333,0,0
2011-02-20 15:06:00,292,2.0,22739.96092735006,1.8873684210526316,0,146.0,0.0070921985815602835,0,0
2011-02-20 15:43:00,292,2.0,7738.699833041913,1.669047619047619,0,146.0,0.020833333333333332,0,0
2011-02-20 15:51:00,292,2.0,15319.982321563235,2.4531666666666667,0,146.0,0.010526315789473684,0,0
2011-02-21 08:38:00,292,2.0,37579.918138923706,2.068214285714286,0,146.0,0.004291845493562232,0,0
2011-02-21 08:50:00,292,2.0,40805.995793613634,1.6878571428571427,0,146.0,0.003952569169960474,0,0
2011-02-21 09:09:00,292,2.0,17900.844445315175,2.810909090909091,0,146.0,0.009009009009009009,0,0
2011-02-21 09:45:00,292,2.0,9351.738660386876,4.085,0,146.0,0.017241379310344827,0,0
2011-02-21 09:52:00,292,2.0,31289.06671227836,1.4492857142857143,0,146.0,0.005154639175257732,0,0
2011-02-21 09:55:00,292,2.0,2093.063937334546,3.75,0,146.0,0.07692307692307693,0,0
2011-02-21 09:58:00,292,2.0,38063.82978712719,1.56125,0,146.0,0.00423728813559322,0,0
2011-02-21 10:28:00,292,2.0,15642.590087032228,3.4,0,146.0,0.010309278350515464,0,0
2011-02-21 10:36:00,292,2.0,14352.159025156257,1.4600000000000002,0,146.0,0.011235955056179775,0,0
2011-02-21 10:41:00,292,2.0,5319.14159202447,2.64,0,146.0,0.030303030303030304,0,0
2011-02-21 10:53:00,292,2.0,17578.23667984618,1.7357142857142855,0,146.0,0.009174311926605505,0,0
2011-02-21 11:10:00,292,2.0,53387.69864690433,2.373666666666667,0,146.0,0.0030211480362537764,1,1
2011-02-21 11:35:00,292,2.0,11932.600784138815,2.0277777777777777,0,146.0,0.013513513513513514,0,0
2011-02-21 11:42:00,292,2.0,69195.47915488498,2.2394285714285713,0,146.0,0.002331002331002331,1,1
2011-02-21 12:29:00,292,2.0,10803.473604997342,1.9175,0,146.0,0.014925373134328358,0,0
2011-02-21 12:53:00,291,2.0,19352.57938992564,2.21,0,145.5,0.008333333333333333,0,0
2011-02-21 12:54:00,291,2.0,80809.3587117687,1.93675,0,145.5,0.001996007984031936,1,1
